intertidal_sitename,cbsSiteCode,SiteOrder,latitude,longitude,MPA_name,Type,survey_rep,year,final_classification,total_hits,total_points,percent_cover
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,encrusting coralline,16,917,0.02
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,mazzaella oregona,16,917,0.02
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,hildenbrandia/peyssonnelia spp,13,917,0.01
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,cryptopleura/hymenena spp,11,917,0.01
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,lottia austrodigitalis/digitalis,11,917,0.01
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,cladophora columbiana,10,917,0.01
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,corallina spp,9,917,0.01
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,endocladia muricata,8,917,0.01
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,gelidium coulteri,8,917,0.01
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,bluegreenalgae,7,917,0.01
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,mytilus californianus,5,917,0.01
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,pelvetiopsis spp,5,917,0.01
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,microcladia borealis,4,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,phyllospadix scouleri,4,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,undetermined,4,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,anthopleura xanthogrammica,3,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,cryptosiphonia woodii,3,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,mastocarpus jardinii,3,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,neorhodomela larix,3,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,callithamnion pikeanum,2,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,laminaria sinclairii,2,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,prionitis lanceolata,2,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,pterosiphonia bipinnata,2,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,sarcodiotheca gaudichaudii,2,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,anthopleura elegantissima,1,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,balanus glandula,1,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,centroceras/ceramium/corallophila spp,1,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,erythrophyllum delesserioides,1,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,gastroclonium subarticulatum,1,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,littorina plena/scutulata,1,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,lottia paradigitalis/strigatella,1,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,lottia pelta,1,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,lottia scabra/conus,1,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,mazzaella affinis,1,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,mazzaella parksii,1,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,polysiphonia spp,1,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,porphyra spp,1,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,pterosiphonia dendroidea/pennata,1,917,0.00
Chimney Rock,86,5230,37.9938296,-122.96729,Point Reyes SMR,Reserve,1,2010,sabellariidae,1,917,0.00
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,rock,144,766,0.19
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,corallina spp,102,766,0.13
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,petrocelis spp,74,766,0.10
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,phyllospadix scouleri,62,766,0.08
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,mytilus californianus,40,766,0.05
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,anthopleura elegantissima,39,766,0.05
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,fucus spp,38,766,0.05
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,cryptosiphonia woodii,37,766,0.05
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,mastocarpus papillatus,31,766,0.04
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,tegula funebralis,19,766,0.02
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,phyllospadix torreyi,17,766,0.02
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,chthamalus spp,15,766,0.02
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,odonthalia floccosa,15,766,0.02
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,bossiella spp,13,766,0.02
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,neorhodomela larix,12,766,0.02
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,analipus japonicus,10,766,0.01
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,mazzaella oregona,9,766,0.01
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,gelidium coulteri,7,766,0.01
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,hildenbrandia/peyssonnelia spp,7,766,0.01
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,mazzaella cordata/splendens,7,766,0.01
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,pterosiphonia bipinnata,7,766,0.01
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,centroceras/ceramium/corallophila spp,6,766,0.01
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,sand,6,766,0.01
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,gastroclonium subarticulatum,5,766,0.01
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,pterosiphonia dendroidea/pennata,5,766,0.01
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,mastocarpus jardinii,4,766,0.01
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,prionitis lanceolata,4,766,0.01
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,anthopleura sola,3,766,0.00
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,anthopleura xanthogrammica,3,766,0.00
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,diatoms,3,766,0.00
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,endocladia muricata,3,766,0.00
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,phaeostrophion irregulare,3,766,0.00
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,aglaophenia latirostris,2,766,0.00
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,encrusting coralline,2,766,0.00
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,balanus glandula,1,766,0.00
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,callithamnion pikeanum,1,766,0.00
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,chondracanthus canaliculatus,1,766,0.00
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,littorina plena/scutulata,1,766,0.00
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,lottia pelta,1,766,0.00
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,nucella emarginata/ostrina,1,766,0.00
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,osmundea spectabilis,1,766,0.00
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,pagurus samuelis,1,766,0.00
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,pisaster ochraceus,1,766,0.00
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,silvetia compressa,1,766,0.00
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,strongylocentrotus purpuratus,1,766,0.00
Bolinas Point,16,5240,37.9045432,-122.72732,Duxbury Reef SMCA,Reserve,4,2008,undetermined,1,766,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,mastocarpus papillatus,205,1186,0.17
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,phyllospadix torreyi,123,1186,0.10
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,cryptosiphonia woodii,117,1186,0.10
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,gelidium coulteri,107,1186,0.09
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,corallina spp,79,1186,0.07
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,rock,76,1186,0.06
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,mazzaella cordata/splendens,44,1186,0.04
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,fucus spp,42,1186,0.04
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,microcladia borealis,32,1186,0.03
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,phyllospadix scouleri,30,1186,0.03
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,petrocelis spp,29,1186,0.02
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,anthopleura elegantissima,28,1186,0.02
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,encrusting coralline,26,1186,0.02
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,chthamalus spp,20,1186,0.02
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,gastroclonium subarticulatum,15,1186,0.01
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,mazzaella oregona,14,1186,0.01
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,mytilus californianus,14,1186,0.01
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,petrospongium rugosum,13,1186,0.01
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,sand,13,1186,0.01
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,prionitis lanceolata,12,1186,0.01
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,chondracanthus canaliculatus,11,1186,0.01
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,mastocarpus jardinii,11,1186,0.01
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,halosaccion glandiforme,10,1186,0.01
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,analipus japonicus,9,1186,0.01
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,callithamnion pikeanum,8,1186,0.01
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,centroceras/ceramium/corallophila spp,8,1186,0.01
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,dodecaceria spp,8,1186,0.01
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,tegula funebralis,7,1186,0.01
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,diatoms,6,1186,0.01
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,endocladia muricata,6,1186,0.01
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,halymenia/schizymenia spp,6,1186,0.01
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,osmundea spectabilis,5,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,balanus glandula,4,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,cryptopleura/hymenena spp,4,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,silvetia compressa,4,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,lottia paradigitalis/strigatella,3,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,lottia scutum,3,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,odonthalia floccosa,3,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,ulva spp,3,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,anthopleura sola,2,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,bluegreenalgae,2,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,bossiella spp,2,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,colpomenia/leathesia spp,2,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,egregia menziesii,2,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,neorhodomela larix,2,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,porphyra spp,2,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,prionitis lyallii,2,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,acanthinucella spp,1,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,calliarthron spp,1,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,farlowia mollis,1,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,grateloupia californica,1,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,hemigrapsus nudus,1,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,hildenbrandia/peyssonnelia spp,1,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,littorina plena/scutulata,1,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,lottia scabra/conus,1,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,mazzaella affinis,1,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,pollicipes polymerus,1,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,polysiphonia spp,1,1186,0.00
Bolinas Point Wreck,59,5250,37.9026167,-122.7242,Duxbury Reef SMCA,Reserve,2,2005,serpulorbis squamigerus,1,1186,0.00
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,rock,197,681,0.29
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,gelidium coulteri,69,681,0.10
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,mastocarpus papillatus,60,681,0.09
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,corallina spp,52,681,0.08
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,petrocelis spp,38,681,0.06
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,phyllospadix torreyi,34,681,0.05
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,chthamalus spp,30,681,0.04
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,tegula funebralis,22,681,0.03
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,cryptosiphonia woodii,20,681,0.03
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,fucus spp,16,681,0.02
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,bossiella spp,14,681,0.02
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,diatoms,14,681,0.02
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,encrusting coralline,13,681,0.02
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,phyllospadix scouleri,11,681,0.02
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,anthopleura elegantissima,9,681,0.01
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,mazzaella cordata/splendens,9,681,0.01
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,endocladia muricata,8,681,0.01
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,analipus japonicus,7,681,0.01
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,gastroclonium subarticulatum,7,681,0.01
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,hildenbrandia/peyssonnelia spp,7,681,0.01
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,cladophora columbiana,6,681,0.01
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,ulva spp,6,681,0.01
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,ralfsiaceae,5,681,0.01
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,littorina plena/scutulata,4,681,0.01
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,undetermined,3,681,0.00
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,bangia spp,2,681,0.00
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,bluegreenalgae,2,681,0.00
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,lottia pelta,2,681,0.00
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,pelvetiopsis spp,2,681,0.00
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,petrospongium rugosum,2,681,0.00
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,prionitis lanceolata,2,681,0.00
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,bittium eschrichtii,1,681,0.00
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,calliarthron spp,1,681,0.00
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,centroceras/ceramium/corallophila spp,1,681,0.00
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,chondracanthus canaliculatus,1,681,0.00
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,cryptopleura/hymenena spp,1,681,0.00
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,egregia menziesii,1,681,0.00
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,mopalia spp,1,681,0.00
Alder Creek/Duxbury,71,5260,37.8974255,-122.71069,Duxbury Reef SMCA,Reserve,1,2008,odonthalia floccosa,1,681,0.00
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,mytilus californianus,286,1540,0.19
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,corallina spp,185,1540,0.12
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,mazzaella cordata/splendens,133,1540,0.09
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,rock,95,1540,0.06
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,bluegreenalgae,76,1540,0.05
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,ulva spp,72,1540,0.05
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,endocladia muricata,66,1540,0.04
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,chthamalus spp,65,1540,0.04
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,encrusting coralline,61,1540,0.04
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,diatoms,59,1540,0.04
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,tetraclita rubescens,43,1540,0.03
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,egregia menziesii,41,1540,0.03
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,prionitis lanceolata,41,1540,0.03
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,lottia scabra/conus,37,1540,0.02
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,cryptopleura/hymenena spp,33,1540,0.02
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,mastocarpus papillatus,31,1540,0.02
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,hildenbrandia/peyssonnelia spp,30,1540,0.02
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,petrocelis spp,22,1540,0.01
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,mastocarpus jardinii,17,1540,0.01
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,cladophora columbiana,14,1540,0.01
Mussel Flat Farallones,57,5510,37.6959,-123.0029,Southeast Farallon Island Special Closure,Reserve,1,2005,porphyra spp,14,1540,0.01
